Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,123,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391383453.828	,24.120,8199.480000,40,0,NO,"""1048577;1048577""",DT_BF16;DT_BF16,ND;ND,"""1048577""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.362,1343882,7.184,0.353,3.225,0.158,6.844,0.336,2.84,0.139,0.012,0.000
0,4294967295,124,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391394976.908	,18.180,11499.130000,40,0,NO,"""2097152;2097152""",FLOAT16;FLOAT16,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.412,1083159,2.106,0.128,0.809,0.049,11.466,0.699,3.136,0.191,0.08,0.000
0,4294967295,125,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391415388.968	,34.080,20393.820000,40,0,NO,"""2097152;2097152""",FLOAT;FLOAT,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.895,2105058,12.722,0.399,5.269,0.165,18.921,0.593,3.286,0.103,0.007,0.000
0,4294967295,127,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391449664.008	,28.240,34240.920000,40,0,NO,"""2097152;2097152""",INT32;INT32,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.819,1704027,1.888,0.073,0.552,0.021,20.574,0.797,6.676,0.259,0.085,0.000
0,4294967295,128,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391459461.508	,12.360,9769.260000,40,0,NO,"""2097152;2097152""",INT8;INT8,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.449,689666,2.828,0.271,0.171,0.016,5.873,0.562,1.902,0.182,0.17,0.000
0,4294967295,129,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391471299.048	,12.120,11825.140000,40,0,NO,"""2097152;2097152""",UINT8;UINT8,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.341,682518,2.828,0.273,0.179,0.017,5.912,0.572,1.865,0.18,0.171,0.000
0,4294967295,130,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391480315.768	,11.600,9004.630000,40,0,NO,"""2097152;2097152""",BOOL;BOOL,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.784,645714,2.829,0.289,0.179,0.018,5.507,0.563,1.897,0.194,0.171,0.000
0,4294967295,131,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391495476.788	,30.940,15149.400000,40,0,NO,"""2097152;2097152""",DT_BF16;DT_BF16,ND;ND,"""2097152""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.555,1884612,14.227,0.498,5.588,0.196,12.784,0.448,3.804,0.133,0.009,0.000
0,4294967295,132,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391514849.648	,29.400,19342.060000,40,0,NO,"""4194304;4194304""",FLOAT16;FLOAT16,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.465,1812693,4.133,0.15,0.823,0.03,21.143,0.77,8.186,0.298,0.074,0.000
0,4294967295,133,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391552670.388	,53.080,37791.350000,40,0,NO,"""4194304;4194304""",FLOAT;FLOAT,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.161,3244606,25.36,0.516,10.252,0.209,30.818,0.627,6.776,0.138,0.004,0.000
0,4294967295,135,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391612713.028	,51.620,59989.420000,40,0,NO,"""4194304;4194304""",INT32;INT32,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.019,3103238,3.756,0.08,2.912,0.062,37.759,0.803,15.09,0.321,0.024,0.000
0,4294967295,136,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391630103.188	,17.860,17338.630000,40,0,NO,"""4194304;4194304""",INT8;INT8,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.966,1053774,5.569,0.349,0.239,0.015,9.241,0.579,4.249,0.266,0.079,0.000
0,4294967295,137,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391647872.008	,18.280,17750.890000,40,0,NO,"""4194304;4194304""",UINT8;UINT8,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.212,1070002,5.569,0.343,0.238,0.015,9.842,0.607,4.866,0.3,0.096,0.000
0,4294967295,138,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391663250.568	,18.140,15360.220000,40,0,NO,"""4194304;4194304""",BOOL;BOOL,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.088,1061808,5.569,0.346,0.231,0.014,9.458,0.588,4.157,0.258,0.081,0.000
0,4294967295,139,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391687104.368	,48.280,23835.610000,40,0,NO,"""4194304;4194304""",DT_BF16;DT_BF16,ND;ND,"""4194304""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.844,2959726,28.359,0.632,9.99,0.223,16.24,0.362,6.637,0.148,0.004,0.000
0,4294967295,141,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391723279.248	,51.500,36126.720000,40,0,NO,"""8388608;8388608""",FLOAT16;FLOAT16,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.746,3217258,8.26,0.169,1.058,0.022,40.483,0.83,14.643,0.3,0.024,0.000
0,4294967295,142,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391804812.348	,100.260,81481.500000,40,0,NO,"""8388608;8388608""",FLOAT;FLOAT,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.561,6373040,50.645,0.524,18.38,0.19,63.314,0.656,14.077,0.146,0.001,0.000
0,4294967295,144,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194391936691.988	,94.400,131779.490000,40,0,NO,"""8388608;8388608""",INT32;INT32,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.279,5892414,7.586,0.085,2.128,0.024,80.775,0.905,25.158,0.282,0.025,0.000
0,4294967295,146,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392019912.588	,29.600,83126.100000,40,0,NO,"""8388608;8388608""",INT8;INT8,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.425,1810024,11.109,0.405,0.42,0.015,17.85,0.651,9.265,0.338,0.04,0.000
0,4294967295,147,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392048150.928	,29.300,28208.900000,40,0,NO,"""8388608;8388608""",UINT8;UINT8,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.424,1810000,11.109,0.405,0.418,0.015,17.502,0.638,9.713,0.354,0.047,0.000
0,4294967295,148,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392076205.808	,28.380,28025.450000,40,0,NO,"""8388608;8388608""",BOOL;BOOL,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.532,1751098,11.109,0.419,0.412,0.016,17.656,0.665,9.253,0.349,0.046,0.000
0,4294967295,149,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392118361.768	,74.660,42127.620000,40,0,NO,"""8388608;8388608""",DT_BF16;DT_BF16,ND;ND,"""8388608""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.034,4754254,56.603,0.786,19.792,0.275,24.602,0.342,9.035,0.125,0.001,0.000
0,4294967295,151,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392190057.328	,94.900,71620.840000,40,0,NO,"""16777216;16777216""",FLOAT16;FLOAT16,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.403,6098599,16.357,0.177,1.786,0.019,80.911,0.876,32.539,0.352,0.013,0.000
0,4294967295,153,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392388807.108	,215.060,198654.850000,40,0,NO,"""16777216;16777216""",FLOAT;FLOAT,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.002,13860109,101.311,0.482,41.624,0.198,148.492,0.707,39.522,0.188,0.001,0.000
0,4294967295,155,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392654867.508	,217.940,265845.440000,40,0,NO,"""16777216;16777216""",INT32;INT32,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.267,14075634,15.151,0.071,6.572,0.031,201.143,0.943,71.463,0.335,0.007,0.000
0,4294967295,157,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392832452.708	,55.260,177367.310000,40,0,NO,"""16777216;16777216""",INT8;INT8,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.198,3247060,22.136,0.45,1.314,0.027,30.716,0.624,20.394,0.415,0.025,0.000
0,4294967295,158,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392908665.928	,53.960,76157.990000,40,0,NO,"""16777216;16777216""",UINT8;UINT8,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.701,3214258,22.136,0.455,1.903,0.039,30.135,0.619,19.75,0.406,0.024,0.000
0,4294967295,160,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194392978568.028	,54.580,69848.040000,40,0,NO,"""16777216;16777216""",BOOL;BOOL,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.228,3249028,22.136,0.45,1.243,0.025,30.715,0.624,20.176,0.41,0.024,0.000
0,4294967295,161,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194393076879.348	,144.180,98256.670000,40,0,NO,"""16777216;16777216""",DT_BF16;DT_BF16,ND;ND,"""16777216""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.624,9215155,113.263,0.811,40.233,0.288,47.73,0.342,21.299,0.153,0.001,0.000
0,4294967295,163,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194393272623.148	,223.120,195599.820000,40,0,NO,"""33554432;33554432""",FLOAT16;FLOAT16,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.877,14511884,32.546,0.148,2.649,0.012,199.659,0.908,74.502,0.339,0.013,0.000
0,4294967295,165,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194393695475.828	,502.260,422629.380000,40,0,NO,"""33554432;33554432""",FLOAT;FLOAT,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.75,32521501,202.797,0.412,85.236,0.173,371.737,0.754,72.691,0.148,0.0,0.000
0,4294967295,167,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194394232182.788	,467.060,536204.740000,40,0,NO,"""33554432;33554432""",INT32;INT32,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.046,30561067,30.292,0.065,6.532,0.014,443.325,0.957,180.849,0.391,0.003,0.000
0,4294967295,169,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194394602418.568	,102.040,369768.690000,40,0,NO,"""33554432;33554432""",INT8;INT8,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.904,6263691,44.155,0.465,1.235,0.013,68.779,0.725,46.232,0.487,0.014,0.000
0,4294967295,171,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194394794410.048	,102.440,191889.460000,40,0,NO,"""33554432;33554432""",UINT8;UINT8,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.47,6433043,44.155,0.453,1.388,0.014,66.255,0.68,45.665,0.469,0.014,0.000
0,4294967295,173,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194394981757.528	,100.340,187245.060000,40,0,NO,"""33554432;33554432""",BOOL;BOOL,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.895,6263073,44.155,0.465,1.329,0.014,66.495,0.701,44.892,0.473,0.014,0.000
0,4294967295,175,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194395227625.648	,343.980,245767.910000,40,0,NO,"""33554432;33554432""",DT_BF16;DT_BF16,ND;ND,"""33554432""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.267,22325651,226.703,0.67,88.356,0.261,176.956,0.523,42.443,0.125,0.0,0.000
0,4294967295,177,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194395649293.148	,533.540,421323.520000,40,0,NO,"""67108864;67108864""",FLOAT16;FLOAT16,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.748,34963392,65.013,0.123,4.404,0.008,494.883,0.934,204.744,0.386,0.007,0.000
0,4294967295,179,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194396467072.328	,926.140,817245.460000,40,0,NO,"""67108864;67108864""",FLOAT;FLOAT,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.113,60793455,405.155,0.44,158.154,0.172,696.893,0.757,228.458,0.248,0.0,0.000
0,4294967295,181,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194397520444.648	,914.460,1052446.360000,40,0,NO,"""67108864;67108864""",INT32;INT32,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.032,39734134,60.526,0.101,6.554,0.011,574.026,0.953,214.241,0.356,0.003,0.000
0,4294967295,183,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194398248159.728	,263.080,726800.540000,40,0,NO,"""67108864;67108864""",INT8;INT8,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.431,17122443,88.442,0.341,2.854,0.011,195.786,0.755,136.581,0.526,0.006,0.000
0,4294967295,185,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194398629619.048	,263.740,381196.170000,40,0,NO,"""67108864;67108864""",UINT8;UINT8,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.649,17136808,88.442,0.341,3.101,0.012,197.17,0.759,136.726,0.527,0.005,0.000
0,4294967295,187,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194399013733.588	,269.020,383850.760000,40,0,NO,"""67108864;67108864""",BOOL;BOOL,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.706,17404574,88.442,0.335,4.358,0.017,192.578,0.73,136.85,0.519,0.006,0.000
0,4294967295,189,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194399501250.928	,597.800,487248.480000,40,0,NO,"""67108864;67108864""",DT_BF16;DT_BF16,ND;ND,"""67108864""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.091,38682036,452.949,0.773,153.993,0.263,267.621,0.457,88.953,0.152,0.0,0.000
0,4294967295,191,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194400330860.308	,1036.460,829011.450000,40,0,NO,"""134217728;134217728""",FLOAT16;FLOAT16,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.009,68046566,129.954,0.126,8.672,0.008,964.091,0.935,424.016,0.411,0.003,0.000
0,4294967295,193,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194401985889.688	,1983.100,1653993.040000,40,0,NO,"""134217728;134217728""",FLOAT;FLOAT,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.562,110059121,811.062,0.486,322.036,0.193,1185.82,0.711,215.53,0.129,0.0,0.000
0,4294967295,195,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194404065282.888	,1863.200,2077410.150000,40,0,NO,"""134217728;134217728""",INT32;INT32,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.295,102385446,121.037,0.078,19.236,0.012,1470.726,0.948,643.923,0.415,0.001,0.000
0,4294967295,197,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194405494246.708	,600.180,1427100.550000,40,0,NO,"""134217728;134217728""",INT8;INT8,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.812,19457582,176.868,0.6,4.698,0.016,186.403,0.632,137.285,0.466,0.003,0.000
0,4294967295,199,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194406244303.348	,598.480,749456.320000,40,0,NO,"""134217728;134217728""",UINT8;UINT8,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.607,39046035,176.868,0.299,7.361,0.012,444.278,0.751,309.62,0.523,0.003,0.000
0,4294967295,201,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194406995667.908	,595.340,750766.270000,40,0,NO,"""134217728;134217728""",BOOL;BOOL,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.152,39016046,176.868,0.299,4.999,0.008,444.969,0.753,309.403,0.523,0.003,0.000
0,4294967295,203,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194407963809.388	,1292.200,967546.160000,40,0,NO,"""134217728;134217728""",DT_BF16;DT_BF16,ND;ND,"""134217728""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.989,84479283,906.65,0.708,348.358,0.272,656.613,0.513,172.237,0.135,0.0,0.000
0,4294967295,205,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194409601169.788	,2122.560,1636068.050000,40,0,NO,"""268435456;268435456""",FLOAT16;FLOAT16,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.247,119476315,260.706,0.144,24.226,0.013,1680.059,0.928,764.092,0.422,0.001,0.000
0,4294967295,207,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194412865506.348	,3925.880,3262213.940000,40,0,NO,"""268435456;268435456""",FLOAT;FLOAT,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.512,237501768,1612.894,0.448,628.344,0.175,2678.777,0.744,477.092,0.133,0.0,0.000
0,4294967295,209,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194417036797.728	,3750.320,4167365.620000,40,0,NO,"""268435456;268435456""",INT32;INT32,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.952,183938812,242.063,0.087,36.113,0.013,2641.032,0.948,1102.44,0.396,0.0,0.000
0,4294967295,211,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194419926867.408	,1257.900,2886319.430000,40,0,NO,"""268435456;268435456""",INT8;INT8,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.615,62410590,353.722,0.374,8.945,0.009,671.148,0.71,482.806,0.511,0.001,0.000
0,4294967295,213,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194421445654.148	,1252.340,1517528.850000,40,0,NO,"""268435456;268435456""",UINT8;UINT8,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.384,62065349,353.722,0.376,8.959,0.01,687.246,0.731,484.762,0.515,0.001,0.000
0,4294967295,215,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194422918756.268	,1254.360,1471849.660000,40,0,NO,"""268435456;268435456""",BOOL;BOOL,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.618,62014797,353.722,0.376,9.007,0.01,676.86,0.72,479.737,0.511,0.001,0.000
0,4294967295,217,2,NotEqual,NotEqual,dynamic,AI_VECTOR_CORE,1762194424835869.948	,2838.400,1915859.390000,40,0,NO,"""268435456;268435456""",DT_BF16;DT_BF16,ND;ND,"""268435456""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514.625,165965239,1812.261,0.721,697.923,0.278,1258.094,0.5,324.263,0.129,0.0,0.000
